date,atm_name,withdrawals_total,withdrawals_xyz,withdrawals_other,amount_total,amount_xyz,amount_other,weekday,festival,working_day
2017-11-02,Mount Road ATM,180.0,54.0,126.0,799400.0,255700.0,543700.0,4,NH,0.0
2017-11-02,KK Nagar ATM,14.0,9.0,5.0,20300.0,16200.0,4100.0,4,NH,0.0
2017-11-02,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-11-02,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-11-03,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-11-03,Mount Road ATM,107.0,29.0,78.0,362200.0,122300.0,239900.0,5,NH,0.0
2017-11-03,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-11-03,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-11-03,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-11-04,Christ College ATM,114.0,23.0,91.0,462100.0,150200.0,311900.0,6,NH,1.0
2017-11-04,Mount Road ATM,174.0,51.0,123.0,648700.0,191900.0,456800.0,6,NH,1.0
2017-11-04,KK Nagar ATM,39.0,27.0,12.0,202400.0,153100.0,49300.0,6,NH,1.0
2017-11-04,Airport ATM,90.0,38.0,52.0,530100.0,240900.0,289200.0,6,NH,1.0
2017-11-04,Big Street ATM,143.0,27.0,116.0,415200.0,99300.0,315900.0,6,NH,1.0
2017-11-05,Christ College ATM,157.0,38.0,119.0,569000.0,154000.0,415000.0,7,NH,1.0
2017-11-05,Mount Road ATM,201.0,58.0,143.0,770400.0,259100.0,511300.0,7,NH,1.0
2017-11-05,KK Nagar ATM,90.0,59.0,31.0,557300.0,380900.0,176400.0,7,NH,1.0
2017-11-05,Airport ATM,119.0,98.0,21.0,651800.0,579100.0,72700.0,7,NH,1.0
2017-11-05,Big Street ATM,113.0,40.0,73.0,477100.0,318000.0,159100.0,7,NH,1.0
2017-11-06,Christ College ATM,161.0,28.0,133.0,637300.0,204800.0,432500.0,1,NH,0.0
2017-11-06,Mount Road ATM,65.0,18.0,47.0,184700.0,149100.0,35600.0,1,NH,0.0
2017-11-06,KK Nagar ATM,125.0,80.0,45.0,626500.0,430100.0,196400.0,1,NH,0.0
2017-11-06,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-11-06,Big Street ATM,137.0,29.0,108.0,580600.0,164900.0,415700.0,1,NH,0.0
2017-11-07,Christ College ATM,111.0,53.0,58.0,747100.0,453900.0,293200.0,2,NH,1.0
2017-11-07,Mount Road ATM,69.0,42.0,27.0,217500.0,199400.0,18100.0,2,NH,1.0
2017-11-07,KK Nagar ATM,67.0,53.0,14.0,342600.0,278500.0,64100.0,2,NH,1.0
2017-11-07,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-11-07,Big Street ATM,122.0,32.0,90.0,476700.0,228700.0,248000.0,2,NH,1.0
2017-11-08,Christ College ATM,161.0,73.0,88.0,845600.0,506500.0,339100.0,3,NH,1.0
2017-11-08,Mount Road ATM,17.0,8.0,9.0,67600.0,35900.0,31700.0,3,NH,1.0
2017-11-08,KK Nagar ATM,138.0,93.0,45.0,895900.0,723100.0,172800.0,3,NH,1.0
2017-11-08,Airport ATM,73.0,44.0,29.0,362500.0,235600.0,126900.0,3,NH,1.0
2017-11-08,Big Street ATM,119.0,33.0,86.0,567700.0,203400.0,364300.0,3,NH,1.0
2017-11-09,Christ College ATM,251.0,82.0,169.0,1413500.0,548900.0,864600.0,4,NH,1.0
2017-11-09,Mount Road ATM,22.0,8.0,14.0,80500.0,30800.0,49700.0,4,NH,1.0
2017-11-09,KK Nagar ATM,122.0,73.0,49.0,836300.0,609800.0,226500.0,4,NH,1.0
2017-11-09,Airport ATM,90.0,63.0,27.0,469000.0,379900.0,89100.0,4,NH,1.0
2017-11-09,Big Street ATM,75.0,26.0,49.0,296500.0,113000.0,183500.0,4,NH,1.0
2017-11-10,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-11-10,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-11-10,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-11-10,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-11-10,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-11-11,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-11-11,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-11-11,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-11-11,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-11-11,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-11-12,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-11-12,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-11-12,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-11-12,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-11-12,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-11-13,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-11-13,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-11-13,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-11-13,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-11-13,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-11-14,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-11-14,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-11-14,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-11-14,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-11-14,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-11-15,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-11-15,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-11-15,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-11-15,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-11-15,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-11-16,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-11-16,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-11-16,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-11-16,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-11-16,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-11-17,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-11-17,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-11-17,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-11-17,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-11-17,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-11-18,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-11-18,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-11-18,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-11-18,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-11-18,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-11-19,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-11-19,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-11-19,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-11-19,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-11-19,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-11-20,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-11-20,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-11-20,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-11-20,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-11-20,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-11-21,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-11-21,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-11-21,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-11-21,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-11-21,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-11-22,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-11-22,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-11-22,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-11-22,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-11-22,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-11-23,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-11-23,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-11-23,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-11-23,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-11-23,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-11-24,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-11-24,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-11-24,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-11-24,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-11-24,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-11-25,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-11-25,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-11-25,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-11-25,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-11-25,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-11-26,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-11-26,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-11-26,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-11-26,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-11-26,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-11-27,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-11-27,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-11-27,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-11-27,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-11-27,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-11-28,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-11-28,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-11-28,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-11-28,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-11-28,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-11-29,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-11-29,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-11-29,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-11-29,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-11-29,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-11-30,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-11-30,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-11-30,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-11-30,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-11-30,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-12-01,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-12-01,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-12-01,KK Nagar ATM,124.0,51.0,73.0,316200.0,136600.0,179600.0,5,NH,1.0
2017-12-01,Airport ATM,43.0,21.0,22.0,134600.0,61600.0,73000.0,5,NH,1.0
2017-12-01,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-12-02,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-12-02,Mount Road ATM,53.0,16.0,37.0,138400.0,42200.0,96200.0,6,NH,0.0
2017-12-02,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
